EmployeeID,Name,Department,Salary,Age,Work_Experience
E5272,Employee_5272,Marketing,83566,59,33
E5273,Employee_5273,HR,52879,39,26
E5274,Employee_5274,Marketing,80284,59,20
E5275,Employee_5275,Sales,74068,29,17
E5276,Employee_5276,Finance,66778,43,30
E5277,Employee_5277,Finance,68542,28,22
E5278,Employee_5278,Sales,79954,57,21
E5279,Employee_5279,Marketing,81931,40,36
E5280,Employee_5280,Finance,50816,46,28
E5281,Employee_5281,IT,73806,24,27
E5282,Employee_5282,IT,57077,41,15
E5283,Employee_5283,Marketing,42672,25,17
E5284,Employee_5284,Finance,90998,26,5
E5285,Employee_5285,HR,85726,50,37
E5286,Employee_5286,HR,37036,51,11
E5287,Employee_5287,HR,39341,28,11
E5288,Employee_5288,IT,81401,22,7
E5289,Employee_5289,HR,91113,32,19
E5290,Employee_5290,Finance,95445,56,25
E5291,Employee_5291,Marketing,85478,44,33
E5292,Employee_5292,Sales,36710,31,30
E5293,Employee_5293,HR,89162,57,16
E5294,Employee_5294,Finance,32726,41,4
E5295,Employee_5295,IT,77251,39,16
E5296,Employee_5296,HR,83592,30,19
E5297,Employee_5297,IT,37501,35,10
E5298,Employee_5298,Finance,65468,33,19
E5299,Employee_5299,Sales,66192,55,12
E5300,Employee_5300,HR,91334,47,36
E5301,Employee_5301,Sales,84318,40,13
E5302,Employee_5302,Sales,94745,50,12
E5303,Employee_5303,Finance,93723,53,35
E5304,Employee_5304,Marketing,40483,25,6
E5305,Employee_5305,HR,80457,32,4
E5306,Employee_5306,IT,78688,36,35
E5307,Employee_5307,Marketing,31841,25,15
E5308,Employee_5308,HR,60735,48,9
E5309,Employee_5309,Finance,63973,25,38
E5310,Employee_5310,HR,66553,37,10
E5311,Employee_5311,Finance,77196,33,4
E5312,Employee_5312,IT,73316,26,27
E5313,Employee_5313,Marketing,61466,44,14
E5314,Employee_5314,Sales,69828,46,7
E5315,Employee_5315,HR,73825,55,32
E5316,Employee_5316,Marketing,84967,42,13
E5317,Employee_5317,Finance,60032,31,28
E5318,Employee_5318,HR,89714,36,38
E5319,Employee_5319,Sales,86189,29,1
E5320,Employee_5320,Finance,71628,55,6
E5321,Employee_5321,Marketing,52185,40,36
E5322,Employee_5322,Sales,51752,51,25
E5323,Employee_5323,Finance,74666,43,30
E5324,Employee_5324,IT,86951,27,27
E5325,Employee_5325,IT,72508,27,22
E5326,Employee_5326,Sales,40647,34,13
E5327,Employee_5327,HR,49012,51,39
E5328,Employee_5328,IT,38975,38,3
E5329,Employee_5329,HR,46615,31,20
E5330,Employee_5330,IT,62624,40,2
E5331,Employee_5331,Marketing,48581,34,8
E5332,Employee_5332,Finance,77409,32,9
E5333,Employee_5333,Marketing,97004,38,7
E5334,Employee_5334,Marketing,69234,39,1
E5335,Employee_5335,Sales,86387,35,18
E5336,Employee_5336,IT,69824,53,28
E5337,Employee_5337,HR,42581,37,35
E5338,Employee_5338,Sales,52326,52,8
E5339,Employee_5339,IT,56606,39,30
E5340,Employee_5340,HR,52355,59,11
E5341,Employee_5341,HR,48723,36,25
E5342,Employee_5342,HR,45148,25,1
E5343,Employee_5343,Sales,76185,46,35
E5344,Employee_5344,Finance,89319,33,36
E5345,Employee_5345,Marketing,98528,23,26
E5346,Employee_5346,Sales,72621,57,12
E5347,Employee_5347,IT,69160,37,24
E5348,Employee_5348,Finance,66061,22,27
E5349,Employee_5349,Finance,33171,60,38
E5350,Employee_5350,Marketing,54753,38,40
E5351,Employee_5351,HR,70746,35,19
E5352,Employee_5352,Sales,80856,38,32
E5353,Employee_5353,Sales,94278,31,4
E5354,Employee_5354,Marketing,68132,34,18
E5355,Employee_5355,Finance,76662,55,13
E5356,Employee_5356,Sales,37828,48,18
E5357,Employee_5357,HR,53379,22,13
E5358,Employee_5358,HR,88226,30,14
E5359,Employee_5359,IT,64323,58,26
E5360,Employee_5360,HR,86725,56,3
E5361,Employee_5361,Sales,71883,56,25
E5362,Employee_5362,Finance,85236,43,16
E5363,Employee_5363,Marketing,84776,48,4
E5364,Employee_5364,Sales,78734,46,29
E5365,Employee_5365,Marketing,78380,36,23
E5366,Employee_5366,Sales,84638,42,2
E5367,Employee_5367,Sales,65652,45,1
E5368,Employee_5368,Finance,82123,28,4
E5369,Employee_5369,Finance,77411,31,19
E5370,Employee_5370,Marketing,43653,31,2
E5371,Employee_5371,Sales,68978,28,1
E5372,Employee_5372,HR,41298,53,10
E5373,Employee_5373,Sales,90095,34,4
E5374,Employee_5374,Sales,44006,49,16
E5375,Employee_5375,HR,30232,38,19
E5376,Employee_5376,Marketing,96868,30,33
E5377,Employee_5377,IT,39484,50,32
E5378,Employee_5378,Sales,60675,24,2
E5379,Employee_5379,HR,73278,33,9
E5380,Employee_5380,HR,33926,22,7
E5381,Employee_5381,Finance,78004,50,1
E5382,Employee_5382,Sales,94006,52,14
E5383,Employee_5383,Sales,95848,27,29
E5384,Employee_5384,Marketing,31232,31,13
E5385,Employee_5385,Marketing,76178,44,20
E5386,Employee_5386,Sales,51098,57,5
E5387,Employee_5387,HR,77914,23,25
E5388,Employee_5388,Marketing,75808,59,40
E5389,Employee_5389,HR,49779,44,27
E5390,Employee_5390,Finance,39218,49,14
E5391,Employee_5391,Marketing,60503,34,29
E5392,Employee_5392,IT,36040,54,13
E5393,Employee_5393,IT,81050,52,25
E5394,Employee_5394,Sales,99949,43,7
E5395,Employee_5395,IT,99317,46,11
E5396,Employee_5396,Sales,94094,56,33
E5397,Employee_5397,IT,99213,39,14
E5398,Employee_5398,IT,58106,52,23
E5399,Employee_5399,Marketing,41526,23,21
E5400,Employee_5400,IT,41158,41,28
E5401,Employee_5401,IT,87738,29,27
E5402,Employee_5402,Finance,32678,29,29
E5403,Employee_5403,Marketing,74963,38,27
E5404,Employee_5404,IT,94027,47,33
E5405,Employee_5405,HR,91818,38,39
E5406,Employee_5406,IT,69513,52,9
E5407,Employee_5407,Sales,79518,42,12
E5408,Employee_5408,IT,37680,32,25
E5409,Employee_5409,HR,90340,33,6
E5410,Employee_5410,Finance,54362,38,31
E5411,Employee_5411,Sales,80683,36,8
E5412,Employee_5412,IT,73561,31,10
E5413,Employee_5413,HR,61031,50,30
E5414,Employee_5414,Sales,62238,22,33
E5415,Employee_5415,IT,38960,48,2
E5416,Employee_5416,Finance,75710,30,31
E5417,Employee_5417,Sales,86528,42,7
E5418,Employee_5418,Sales,55777,27,17
E5419,Employee_5419,Sales,86904,52,32
E5420,Employee_5420,HR,68627,57,22
E5421,Employee_5421,HR,44669,34,37
E5422,Employee_5422,Finance,53740,56,38
E5423,Employee_5423,Finance,54977,53,10
E5424,Employee_5424,HR,76947,45,12
E5425,Employee_5425,IT,69380,27,9
E5426,Employee_5426,Finance,98191,60,10
E5427,Employee_5427,HR,91247,46,20
E5428,Employee_5428,IT,66266,56,15
E5429,Employee_5429,HR,79976,56,16
E5430,Employee_5430,IT,82169,51,27
E5431,Employee_5431,Marketing,35477,44,31
E5432,Employee_5432,Marketing,95110,31,21
E5433,Employee_5433,Marketing,86223,22,35
E5434,Employee_5434,Marketing,86619,58,38
E5435,Employee_5435,IT,82590,41,20
E5436,Employee_5436,Sales,36285,44,29
E5437,Employee_5437,Sales,54810,51,36
E5438,Employee_5438,Sales,31039,45,16
E5439,Employee_5439,IT,90084,29,7
E5440,Employee_5440,IT,99486,53,3
E5441,Employee_5441,HR,95889,45,38
E5442,Employee_5442,HR,45211,49,20
E5443,Employee_5443,IT,30170,31,38
E5444,Employee_5444,HR,97407,40,4
E5445,Employee_5445,IT,70329,33,37
E5446,Employee_5446,Marketing,73567,58,21
E5447,Employee_5447,IT,34372,31,36
E5448,Employee_5448,Finance,51316,31,28
E5449,Employee_5449,Marketing,47714,31,22
E5450,Employee_5450,Marketing,50045,51,5
E5451,Employee_5451,HR,68561,24,29
E5452,Employee_5452,IT,99665,43,31
E5453,Employee_5453,Marketing,50327,46,11
E5454,Employee_5454,IT,98410,53,26
E5455,Employee_5455,Finance,42526,43,9
E5456,Employee_5456,IT,43688,36,19
E5457,Employee_5457,Marketing,33129,51,3
E5458,Employee_5458,Marketing,96093,44,28
E5459,Employee_5459,IT,81257,33,22
E5460,Employee_5460,Finance,43831,60,14
E5461,Employee_5461,Marketing,83091,45,34
E5462,Employee_5462,HR,71188,41,35
E5463,Employee_5463,IT,48715,34,5
E5464,Employee_5464,HR,56779,48,26
E5465,Employee_5465,Finance,51739,42,8
E5466,Employee_5466,Finance,43219,37,7
E5467,Employee_5467,Sales,78240,29,30
E5468,Employee_5468,Finance,90975,56,33
E5469,Employee_5469,Finance,75844,54,14
E5470,Employee_5470,Finance,78937,45,18
E5471,Employee_5471,Sales,74237,34,33
E5472,Employee_5472,Finance,72053,50,1
E5473,Employee_5473,HR,99137,27,28
E5474,Employee_5474,IT,33640,43,9
E5475,Employee_5475,Finance,56693,24,26
E5476,Employee_5476,IT,43996,30,17
E5477,Employee_5477,Sales,83474,40,5
E5478,Employee_5478,IT,30601,36,10
E5479,Employee_5479,Sales,42317,38,1
E5480,Employee_5480,Finance,62931,48,15
E5481,Employee_5481,Finance,74614,48,30
E5482,Employee_5482,Sales,58070,50,20
E5483,Employee_5483,Marketing,53495,27,37
E5484,Employee_5484,Finance,95248,60,29
E5485,Employee_5485,Marketing,58021,23,13
E5486,Employee_5486,HR,91527,53,7
E5487,Employee_5487,HR,85421,57,16
E5488,Employee_5488,HR,75682,49,21
E5489,Employee_5489,Sales,62870,49,7
E5490,Employee_5490,Sales,64286,28,40
E5491,Employee_5491,HR,32833,30,38
E5492,Employee_5492,IT,34432,22,14
E5493,Employee_5493,Sales,51729,33,26
E5494,Employee_5494,IT,91786,23,10
E5495,Employee_5495,Finance,53625,26,37
E5496,Employee_5496,Marketing,95768,26,8
E5497,Employee_5497,Sales,44358,50,1
E5498,Employee_5498,HR,69104,24,7
E5499,Employee_5499,HR,46833,37,30
E5500,Employee_5500,Marketing,56789,26,11
E5501,Employee_5501,Finance,82722,47,20
E5502,Employee_5502,IT,83979,48,33
E5503,Employee_5503,Finance,55323,24,29
E5504,Employee_5504,Finance,70635,28,33
E5505,Employee_5505,Marketing,59784,43,32
E5506,Employee_5506,Finance,73799,22,5
E5507,Employee_5507,Sales,91580,32,33
E5508,Employee_5508,Marketing,30011,23,2
E5509,Employee_5509,Sales,31765,55,26
E5510,Employee_5510,Sales,33086,29,19
E5511,Employee_5511,IT,44327,51,28
E5512,Employee_5512,Finance,61542,25,14
E5513,Employee_5513,Sales,61984,50,22
E5514,Employee_5514,Finance,91214,36,13
E5515,Employee_5515,HR,98538,42,23
E5516,Employee_5516,Marketing,67220,59,40
E5517,Employee_5517,Marketing,90654,47,23
E5518,Employee_5518,HR,44839,24,27
E5519,Employee_5519,Marketing,37452,40,11
E5520,Employee_5520,Sales,95893,47,12
E5521,Employee_5521,Sales,47021,54,17
E5522,Employee_5522,Marketing,42746,44,20
E5523,Employee_5523,HR,47012,31,6
E5524,Employee_5524,Sales,59479,34,34
E5525,Employee_5525,Sales,92629,32,19
E5526,Employee_5526,Sales,83924,38,36
E5527,Employee_5527,Sales,87952,33,31
E5528,Employee_5528,Marketing,84655,28,21
E5529,Employee_5529,Marketing,46954,44,20
E5530,Employee_5530,Finance,49228,40,3
E5531,Employee_5531,IT,79991,45,31
E5532,Employee_5532,IT,40009,47,5
E5533,Employee_5533,HR,32578,48,6
E5534,Employee_5534,Finance,61605,43,1
E5535,Employee_5535,HR,47830,41,3
E5536,Employee_5536,IT,73307,38,16
E5537,Employee_5537,IT,78767,33,6
E5538,Employee_5538,Finance,51392,42,15
E5539,Employee_5539,Sales,32863,53,5
E5540,Employee_5540,Marketing,45619,56,40
E5541,Employee_5541,Finance,54807,44,4
E5542,Employee_5542,IT,70557,24,32
E5543,Employee_5543,Marketing,80734,25,29
E5544,Employee_5544,HR,41578,54,20
E5545,Employee_5545,Marketing,87397,29,8
E5546,Employee_5546,HR,85732,41,34
E5547,Employee_5547,Finance,52891,46,26
E5548,Employee_5548,Sales,42492,53,20
E5549,Employee_5549,Finance,65938,42,39
E5550,Employee_5550,HR,78590,34,2
E5551,Employee_5551,Finance,35863,40,16
E5552,Employee_5552,IT,33704,56,24
E5553,Employee_5553,Sales,84694,25,14
E5554,Employee_5554,Finance,55202,53,3
E5555,Employee_5555,IT,34303,50,39
E5556,Employee_5556,Marketing,73461,29,22
E5557,Employee_5557,HR,31427,28,5
E5558,Employee_5558,IT,67558,43,31
E5559,Employee_5559,IT,78158,52,16
E5560,Employee_5560,IT,67985,39,31
E5561,Employee_5561,Marketing,91182,39,28
E5562,Employee_5562,Marketing,92126,35,22
E5563,Employee_5563,IT,33138,30,32
E5564,Employee_5564,Marketing,90799,32,18
E5565,Employee_5565,Sales,41166,40,14
E5566,Employee_5566,Sales,60059,59,30
E5567,Employee_5567,Sales,39171,39,20
E5568,Employee_5568,Sales,77847,48,22
E5569,Employee_5569,Marketing,87957,42,23
E5570,Employee_5570,Marketing,56400,27,35
E5571,Employee_5571,Marketing,73169,58,4
E5572,Employee_5572,Sales,53449,58,40
E5573,Employee_5573,Finance,41300,25,6
E5574,Employee_5574,HR,39127,41,26
E5575,Employee_5575,HR,74495,35,38
E5576,Employee_5576,IT,95645,39,12
E5577,Employee_5577,HR,97420,36,18
E5578,Employee_5578,HR,58553,42,2
E5579,Employee_5579,Sales,93470,26,27
E5580,Employee_5580,HR,86127,34,19
E5581,Employee_5581,Sales,99880,40,3
E5582,Employee_5582,Marketing,31651,38,12
E5583,Employee_5583,Sales,36112,57,40
E5584,Employee_5584,HR,33418,35,18
E5585,Employee_5585,HR,41903,23,35
E5586,Employee_5586,HR,85356,43,6
E5587,Employee_5587,Sales,77149,41,35
E5588,Employee_5588,IT,62965,26,24
E5589,Employee_5589,HR,93435,46,36
E5590,Employee_5590,Sales,98517,43,2
E5591,Employee_5591,Finance,91246,59,2
E5592,Employee_5592,HR,55777,36,7
E5593,Employee_5593,Finance,98646,30,39
E5594,Employee_5594,Finance,98595,34,2
E5595,Employee_5595,HR,88547,39,11
E5596,Employee_5596,IT,67018,53,15
E5597,Employee_5597,Marketing,73513,55,20
E5598,Employee_5598,Finance,51866,51,26
E5599,Employee_5599,HR,67662,23,26
E5600,Employee_5600,IT,97089,45,17
E5601,Employee_5601,IT,40169,51,29
E5602,Employee_5602,HR,75224,22,38
E5603,Employee_5603,IT,98351,47,31
E5604,Employee_5604,Finance,80948,28,32
E5605,Employee_5605,IT,87182,43,36
E5606,Employee_5606,HR,70113,28,20
E5607,Employee_5607,Marketing,66045,47,14
E5608,Employee_5608,IT,64926,57,3
E5609,Employee_5609,Marketing,31741,45,29
E5610,Employee_5610,IT,69561,23,36
E5611,Employee_5611,IT,86676,23,32
E5612,Employee_5612,HR,46896,30,28
E5613,Employee_5613,IT,51352,60,2
E5614,Employee_5614,Sales,91752,22,34
E5615,Employee_5615,HR,51089,47,11
E5616,Employee_5616,IT,88894,23,38
E5617,Employee_5617,Sales,50771,26,6
E5618,Employee_5618,HR,34291,47,28
E5619,Employee_5619,HR,42323,24,2
E5620,Employee_5620,IT,55585,52,37
E5621,Employee_5621,Marketing,48257,30,23
E5622,Employee_5622,HR,38041,30,17
E5623,Employee_5623,Finance,78046,35,9
E5624,Employee_5624,Marketing,33000,44,16
E5625,Employee_5625,IT,34183,56,17
E5626,Employee_5626,Marketing,37331,25,12
E5627,Employee_5627,Marketing,97533,27,32
E5628,Employee_5628,IT,83973,48,16
E5629,Employee_5629,Sales,98937,28,9
E5630,Employee_5630,Marketing,40645,24,11
E5631,Employee_5631,Finance,53074,44,11
E5632,Employee_5632,IT,90249,41,27
E5633,Employee_5633,IT,91316,26,6
E5634,Employee_5634,Finance,99107,51,32
E5635,Employee_5635,Sales,57799,33,19
E5636,Employee_5636,Finance,71212,24,24
E5637,Employee_5637,Marketing,83232,35,37
E5638,Employee_5638,Finance,70599,51,30
E5639,Employee_5639,Marketing,41797,33,10
E5640,Employee_5640,Finance,90468,52,33
E5641,Employee_5641,Finance,30203,43,31
E5642,Employee_5642,IT,63874,56,13
E5643,Employee_5643,IT,39408,38,29
E5644,Employee_5644,Finance,74989,53,31
E5645,Employee_5645,Sales,40184,29,19
E5646,Employee_5646,HR,98937,33,11
E5647,Employee_5647,Marketing,54341,30,37
E5648,Employee_5648,Finance,46191,34,13
E5649,Employee_5649,IT,36030,36,37
E5650,Employee_5650,HR,37599,52,8
E5651,Employee_5651,Finance,51864,40,32
E5652,Employee_5652,IT,42090,45,34
E5653,Employee_5653,Marketing,72928,41,30
E5654,Employee_5654,IT,73901,33,33
E5655,Employee_5655,Finance,82762,41,17
E5656,Employee_5656,Sales,93341,30,8
E5657,Employee_5657,Finance,95643,29,4
E5658,Employee_5658,Finance,94553,32,38
E5659,Employee_5659,Sales,37088,28,25
E5660,Employee_5660,Marketing,64959,37,24
E5661,Employee_5661,HR,42255,29,7
E5662,Employee_5662,Marketing,34036,29,16
E5663,Employee_5663,Sales,79866,58,21
E5664,Employee_5664,Finance,82629,24,20
E5665,Employee_5665,Finance,35893,30,35
E5666,Employee_5666,Marketing,53696,50,7
E5667,Employee_5667,Sales,69590,49,28
E5668,Employee_5668,IT,55433,55,16
E5669,Employee_5669,HR,61204,48,34
E5670,Employee_5670,Sales,88206,28,31
E5671,Employee_5671,Sales,86808,30,3
E5672,Employee_5672,Finance,54007,54,23
E5673,Employee_5673,HR,34783,52,17
E5674,Employee_5674,Marketing,64380,24,32
E5675,Employee_5675,HR,30602,43,32
E5676,Employee_5676,HR,40513,24,35
E5677,Employee_5677,Finance,49232,24,13
E5678,Employee_5678,Marketing,78049,60,26
E5679,Employee_5679,Sales,46491,29,2
E5680,Employee_5680,Finance,70444,42,7
E5681,Employee_5681,IT,49944,55,2
E5682,Employee_5682,HR,84604,49,11
E5683,Employee_5683,Marketing,54175,44,23
E5684,Employee_5684,Finance,61792,23,25
E5685,Employee_5685,IT,81923,59,17
E5686,Employee_5686,Sales,48547,45,6
E5687,Employee_5687,IT,87179,53,23
E5688,Employee_5688,Marketing,63338,43,28
E5689,Employee_5689,IT,58657,36,38
E5690,Employee_5690,Finance,95653,24,26
E5691,Employee_5691,Finance,80818,53,3
E5692,Employee_5692,Finance,45230,40,17
E5693,Employee_5693,Sales,32296,46,17
E5694,Employee_5694,HR,62477,42,12
E5695,Employee_5695,Finance,45821,56,28
E5696,Employee_5696,Marketing,71862,33,8
E5697,Employee_5697,HR,90769,23,25
E5698,Employee_5698,Sales,93475,26,32
E5699,Employee_5699,Finance,56188,58,38
E5700,Employee_5700,Marketing,54002,60,30
E5701,Employee_5701,Finance,50512,44,32
E5702,Employee_5702,Finance,58104,22,33
E5703,Employee_5703,Finance,74932,58,21
E5704,Employee_5704,HR,96051,54,38
E5705,Employee_5705,HR,73273,60,38
E5706,Employee_5706,Sales,81515,34,40
E5707,Employee_5707,Finance,69609,49,20
E5708,Employee_5708,IT,60800,42,21
E5709,Employee_5709,Sales,42932,23,20
E5710,Employee_5710,Finance,46891,40,13
E5711,Employee_5711,HR,67093,28,27
E5712,Employee_5712,HR,84537,22,6
E5713,Employee_5713,Finance,92935,49,13
E5714,Employee_5714,Sales,40865,36,5
E5715,Employee_5715,Sales,47538,58,29
E5716,Employee_5716,Finance,87710,44,6
E5717,Employee_5717,Sales,69158,22,2
E5718,Employee_5718,Finance,51982,27,11
E5719,Employee_5719,HR,71482,43,31
E5720,Employee_5720,Finance,57963,32,11
E5721,Employee_5721,Sales,52604,47,37
E5722,Employee_5722,Sales,40438,48,29
E5723,Employee_5723,IT,92694,41,5
E5724,Employee_5724,Marketing,91687,36,39
E5725,Employee_5725,IT,88744,45,23
E5726,Employee_5726,Marketing,82563,22,12
E5727,Employee_5727,Marketing,31727,52,33
E5728,Employee_5728,IT,69262,22,8
E5729,Employee_5729,Sales,56973,50,37
E5730,Employee_5730,IT,83776,33,40
E5731,Employee_5731,IT,55972,60,17
E5732,Employee_5732,Sales,68074,54,32
E5733,Employee_5733,IT,94301,40,1
E5734,Employee_5734,IT,68029,27,36
E5735,Employee_5735,Sales,94096,36,5
E5736,Employee_5736,Marketing,64217,27,3
E5737,Employee_5737,IT,97152,52,16
E5738,Employee_5738,HR,64124,59,7
E5739,Employee_5739,Marketing,73526,52,38
E5740,Employee_5740,Sales,57553,49,40
E5741,Employee_5741,Finance,62711,29,11
E5742,Employee_5742,Marketing,70510,56,35
E5743,Employee_5743,IT,36662,26,2
E5744,Employee_5744,Sales,84378,29,12
E5745,Employee_5745,Finance,68289,23,21
E5746,Employee_5746,HR,54992,23,33
E5747,Employee_5747,Marketing,49099,52,29
E5748,Employee_5748,Sales,32279,42,21
E5749,Employee_5749,Marketing,37791,50,11
E5750,Employee_5750,IT,40495,36,38
E5751,Employee_5751,HR,83229,53,3
E5752,Employee_5752,Marketing,76376,53,34
E5753,Employee_5753,Finance,78853,44,40
E5754,Employee_5754,Finance,81455,56,9
E5755,Employee_5755,HR,76269,28,6
E5756,Employee_5756,Marketing,78419,38,34
E5757,Employee_5757,Finance,31377,41,7
E5758,Employee_5758,IT,34634,55,23
E5759,Employee_5759,HR,31227,45,21
E5760,Employee_5760,HR,86559,56,20
E5761,Employee_5761,IT,95137,44,27
E5762,Employee_5762,Finance,70780,59,11
E5763,Employee_5763,Marketing,42306,53,29
E5764,Employee_5764,Sales,86888,50,10
E5765,Employee_5765,IT,40957,59,2
E5766,Employee_5766,Sales,90258,35,36
E5767,Employee_5767,IT,35012,50,40
E5768,Employee_5768,IT,41191,57,36
E5769,Employee_5769,Marketing,69045,47,10
E5770,Employee_5770,Finance,41777,50,35
E5771,Employee_5771,Sales,73223,52,9
E5772,Employee_5772,Sales,43179,29,7
E5773,Employee_5773,HR,35311,53,35
E5774,Employee_5774,Finance,35571,59,10
E5775,Employee_5775,Finance,85237,38,12
E5776,Employee_5776,IT,66559,58,34
E5777,Employee_5777,HR,50519,59,18
E5778,Employee_5778,Marketing,91499,46,25
E5779,Employee_5779,Marketing,42790,60,12
E5780,Employee_5780,IT,31852,44,20
E5781,Employee_5781,Marketing,50548,52,28
E5782,Employee_5782,Marketing,51280,25,19
E5783,Employee_5783,Sales,31879,29,26
E5784,Employee_5784,Finance,40832,55,25
E5785,Employee_5785,Marketing,77632,40,8
E5786,Employee_5786,HR,30285,29,24
E5787,Employee_5787,Finance,77089,26,18
E5788,Employee_5788,Marketing,42620,31,5
E5789,Employee_5789,Marketing,38222,41,26
E5790,Employee_5790,Finance,58116,34,2
E5791,Employee_5791,IT,49598,35,18
E5792,Employee_5792,IT,46586,26,35
E5793,Employee_5793,HR,85272,24,18
E5794,Employee_5794,Finance,49361,32,23
E5795,Employee_5795,Marketing,40671,45,14
E5796,Employee_5796,HR,63867,33,36
E5797,Employee_5797,IT,53253,59,21
E5798,Employee_5798,Marketing,58224,30,11
E5799,Employee_5799,IT,78819,50,31
E5800,Employee_5800,Marketing,68205,38,25
E5801,Employee_5801,Finance,99685,59,28
E5802,Employee_5802,Marketing,65762,34,11
E5803,Employee_5803,IT,66624,46,7
E5804,Employee_5804,Finance,54855,53,21
E5805,Employee_5805,IT,94466,36,37
E5806,Employee_5806,IT,72262,53,31
E5807,Employee_5807,Finance,38270,43,33
E5808,Employee_5808,Marketing,38892,28,15
E5809,Employee_5809,Sales,68144,30,27
E5810,Employee_5810,IT,67759,42,9
E5811,Employee_5811,Sales,48352,28,37
E5812,Employee_5812,IT,72744,46,27
E5813,Employee_5813,HR,73105,55,36
E5814,Employee_5814,Finance,71192,34,20
E5815,Employee_5815,Marketing,67197,22,10
E5816,Employee_5816,IT,92773,42,23
E5817,Employee_5817,Finance,80080,59,6
E5818,Employee_5818,HR,95964,29,38
E5819,Employee_5819,HR,86822,54,17
E5820,Employee_5820,Marketing,75038,27,39
